,text,Label
678,"Eu am cumpărat semințe ,din 20 de semințe doar 3 au germinat ….. o sa îți trimit poze sa vezi , i-am mai “tuns”",1
1033,"O așa proastă n-avea cum să iasă din coasta unui bărbat... cred că a fost un prototip rejectat, din testele incipiente, probabil din rahat. 🤔",0
1207,Ale noastre de 50+ își fac buze de rață și-și pun filtre pe instagram să pară de 18 ani …,0
1152,"Paranoia românească vad ca produce inflexibilitate spirituală si negarea realității, pe fondul lipsei de cunoaștere care denaturează percepția și condiționează reacțiile",0
94,"# ; #HandeErçel Doi oameni frumoși și talentați au trait momentul,clipe de neuitat 🥰",2
413,pot profm sa nu mai dea kpop ca clickbait intre alte piese,0
542,Astăzi au fost hrăniți 802 copii cu mâncare caldă. Glorie Domnului pentru toate si mulțumiri celor care ne sunteți alături în această activitate misionară!,2
1344,"Practic am zis ca nu l-am auzit sa vorbeasca despre vaccin pe el. Ce face femeia lui ii problema ei, mai ales daca el e vaccinat, si copiii lui la fel. Doar nu o spanzura ca isi are parerile ei (idioate sau nu). Nu cunosc aspectul pe",1
630,"Da, . Merci. Nu citisem ce face, de fapt. Nu e nicio vrăjeală. :)",1
1012,Este primul concurs care se organizează pe pista de gheaţă naturală de la Miercurea Ciuc după 15 ani …,1
1704,"E duminică! E plimbare, relaxare! E ! la Sinaia",2
100,"La noi mai greu. Dacă apucă să pună soldatul rus picioru pe teritoriul României, tot  ăla îi degeaba.",0
1531,planuieste sa renunte la Android,0
1579,"proprietar de bmw, ce sa ii ceri... :P",0
3382,Prima reacție a  după demitere. La plecarea de la  a fost asaltată de protestatari,1
1081,Azi am fost hipster. Am mâncat clătite cu gem de cireșe negre. #dacae,1
1578,folosește acum un Nokia N95? WTF?! #fb,0
1644,Produse resigilate la un preț mult redus!,2
2879,"Incendiile din Brazilia, pe înțelesul tuturor: cum a pornit focul din Amazon și ce șanse mai sunt să fie evitat un dezastru total",1
774,"JO 2022: România, locul 10 în proba de bob-4, după primele două manşe (GALERIE FOTO) …",1
3643,"#liga1 #etapa24 #fcsbclinceni Aceasta este echipa trimisă în teren de  la partida cu  , care  va începe la 20:00, în direct la  ,  și  ; .",1
252,Numărul unic pentru copii – 119 – Programul „DIN GRIJĂ PENTRU COPII” …,2
3179,Fotbal: Campionatul Spaniei - # s-a apropiat la un singur punct de liderul #,1
2061,De Black Friday vroiam si eu un mobil scump de la . Nu mai era in stock,0
2968,Cel mai frumos volan din lume Multumesc frumos  pentru aceasta superbitate clip pe Youtube:  #opel #astra #gtc #opc #sport #steeringwheel #custom #carbon la Centrul…,2
312,Cum dracu să se mai spele un om în condițiile astea,0
3616,"Abordez orice subiecte. Ma simt obligat profesional sa fiu neutru în abordarea lor. Așa m-au învățat alde , în anii 90. Că ziaristul nu are voie să fie propagandist",1
2701,Am cumparat oua din auchan crangasi... expirate de aproape 11 zile. Astept managerul de magazin sa rezolve.,0
825,Fiecare dimineață este o pânză goală… poate să devină orice îți dorești tu să fie.,1
3812,REȚETĂ // Sănătos și gustos. Supă crema de dovleac cu parmezan,1
1323,decisiv la cel de-al 51-lea de meci în Liga 1: „Parcă aveam în minte același film…a fost și o chestiune mentală” …,1
3084,Piata auto este afectata de criza sanitara. Vanzarile se mentin la un nivel redus comparativ cu anul 2019. Iata ce automobile au cumparat romanii in luna iunie 2020.  #dacia #Hyundai #piataauto #renault #Toyota #Volkswagen,0
2365,#LIDL : SURPRIZELE din TOATE Magazinele Anuntate Azi  #peblog #Romania #2020 #news #stiri,2
738,și tu puțin mai explicit pe INTELESUL TUTUROR.,1
192,"Expo 2020 Dubai/Proiecte dedicate lui , prezentate publicului internaţional din cadrul Pavilionului României …",1
3011,"Asta chiar ca este o veste masiva! Si este inca un motiv in plus pentru care  este, si va fi, cu multi ani inaintea oricarui producator de masini electrice! Feels great to live in this time!",2
2487,#lol RT <|EMAIL|> Modelul Samsung Galaxy S4 16GB in realitate are doar 9GB spatiu liber  #gadget #tech”,0
2476,"Încep ăia de la  (re)prezentarea ceasului minune și eu stau aici, #pebuda, not giving a shit.",0
2253,"Așa. Vineri trebuie sa mă sui in , destinația Germania. Ceva sfaturi de la pățiți?",0
1431,Baiatu' nostru :) -Cola,2
3833,Cum să cureți rapid vinetele coapte. Metoda care își va ușura foarte mult munca,1
891,Cat de bine seamănă frumoasa micuta cu unchiul sau minunat ! 😍😍😍😍❤❤❤🧿🧿🧿 #HalilİbrahimCeyhan,2
2291,"Tipic , anunță o rută nouă dar zborurile NU pot fi rezervate încă pe siteul propriu",0
2057,Bai frate pretul la heineken fluctueaza mai rau decat pretul la benzina,0
417,Linia 41 funcționează normal pe Str. Brașov. Blocare: 16 minute (18:11-18:27).,1
3108,"Pentru că multă lumea doar atât își permite, vezi grupul fanilor  din România că e amuzant... par a fi spălați pe creier mai ceva ca fanii , sunt spotteri de  pe drumurile patriei, fac analize mai ceva ca echipa lui , etc toate aici",0
1049,Huawei P50 Pro: Display-ul cel mai luminos din istoria Huawei …,2
2790,si se mai mira lumea de ce te admir atat de mult. Sa se uite un pic pe pro tv si o sa vada. I'm so proud . Respect!,2
1345,Am înțeles că RTÜK a decis să amendeze canalul d și implicit serialul #Yargi pentru că ar fi folosit arme și violența create de acestea.  Să nu folosești arme într-un serial polițist e chiar o absurditate. Măcar să fi fost amendat serialul pentru ceva mai serios. Scena aceasta 👇,0
241,"Revista  Străine: : Investitori globali pun mai mulți bani pe bursa chineză care a înregistrat „intrări nete de 16,6 miliarde de dolari americani în ianuarie... a patra oară de la pandemie când intrările lunare au depășit 10 miliarde de dolari”.",1
2932,Efectiv cel mai genial telefon ever facut de cei de la ! Afla cum am luat telefonul si unboxingul aici:  #colo #alexandrubalan #apple #iphone #xs #max…,2
3518,Fotbal: # a învins-o pe # a câştigat al 46-lea său titlu de campioană a Greciei,1
2980,"ai nevoie de consultanta pe management strategic, asap. La fiecare sfarsit de saptamana trenurile sunt arhipline si tu nu suplimentezi cu niciun vagon. #jale #infrastructura",0
1274,nu m am mai simtit in halul asta de mult timp ma doare tot corpul,0
1802,"Terminat show-ul, cautam papa bun! <|EMAIL|> in București w/ )",2
2921,Astă seară am scos o bucățică de #IONESQUAD la un #RealBurger la kfcromania. A fost ca de obicei mega-fin. Mai facem! Xoxo! #Ioneștii #kfc  Iancului,2
2665,"Un  indoapa la Burger K sau Subway si apoi dau banii pe XBox sau  orase superbe,da nimeni nu se plimba.",0
626,Au câștigat spaniolii cu 2-1. În partea întâi au fost două lucrări iberice.,1
472,"Inca o teapa a fost aici, proiect promovat si de cativa influenceri Elrond",0
905,"Văzută de la mare depărtare, e posibil. :)",2
3504,Poate sa îmi explice careva de ce deodorantul de bărbați miroase a transpirație,1
450,"dăruiește  USD în cripto cu ocazia Zilei Îndrăgostiților de anul acesta! Tot ce trebuie să faceți este să folosiți linkul meu de recomandare. Răspândesc dragostea către voi, dragilor! …",2
3483,Culorile hainelor pe care le porți îți reflectă caracterul. Episodul 8 : ALBUL ,1
83,"Păi și cine a început toate acestea!!? Nu cretini de globalisti, evreii sionisti khazari!!? Ei au început, nu Rusia!!! Ei tot timpul au creat războaie pentru a distruge, a ucide, a jefui",0
1942,#recomandarinetflix Ai vizionat Toate acele locuri minunate pe ?,2
1558,Am bani de dat... <|EMAIL|> Transilvania -  in București),0
1410,Cafelutzaaaa  Donald's Brâncoveanu,2
26,"auzind ca e considerat un criminal de cea mai joasa speta, si-a propus sa arate ca el e top!  Momentan concurenta lui e nula.",0
2332,lanseaza azi televizoarele oficiale ale Campionatului Mondial de Fotbal 2014  Embassy Hanul…,1
1647,Deci  a plecat de tot din Romania? Forever?,0
140,"Bai mitocane, Bobita e tactu mucosule. Acum deabia vb pe limba ta, clar? Sa nu mai tragi la masea de dimineata, si acu mars.",0
2230,Micul dejun la  e destul de ciudat! Poti manca cartofi prajiti ci gordon bleu! <|EMAIL|>,0
53,"Se vede ca ești un roman eșuat,ai cea mai proasta mentalitate și sari la înjurături🤣nu ai treaba cu eSports",0
2952,"Cand se anunta vreme urata, testezi ceva care sa “puna un zambet pe fata aia” #instacar #instapic #dulap #mercedes #mercedesbenz  Manasia ;igshid=1fncuagzw09bo",2
1028,"Spectacolul „ERA - The Live Experience” va reveni în noiembrie și decembrie 2022 în Franța, Belgia, Elveția și Luxemburg.  #ERA - #Ameno",1
3877,Noi preferam Craciunul plin de culoare se veselie! Tu? #christams #christmastree #joinus,2
3278,"#Fotbal:  , jucătorul lui  , suspendat patru meciuri de",1
368,În dorința de a pupa a dat cu dinții în anal-plug-ul varanului,0
989,"va lansa primul iPhone 5G ”low cost” chiar de Ziua Femeii, în martie …",2
2395,Dupa atata vreme a sosit si mult asteptata primavara! #coffee #spring #starbucks #iasi …,2
1112,"Eu sunt de parere ca exista prea multe pretentii din partea amndurora. Lumea a uitat sau nu mai vrea sa faca compromisuri ca sa mearga bine relatia, e prea orgolioasa. ""Facts""",0
3366,Senatorul  l-a evocat pe  în : Figură legendară a rezistenței armate anti-comuniste,1
2447,Mereu are  probleme cu satelitul când e vreme proastă afară. Au cel mai de căcat echipament.,0
1259,Numărul parlamentarilor conservatori care cer public demisia lui  din partid a crescut la 15  (  )  #ziare #romania #stiri,1
158,"peste tot nu mai vedem altceva decat industria foarte paguboasa a americanilor cu teroristii pe care ii platesc ei prin guvernele , altcineva decat teroristul spurcat si criminali tupeisti ai -ului nu trebuie sa se mai ridice niciodata !",0
3140,"I hate to say it dat zdrentele de la  au dat in preturile de la  ca sa-si promoveze mizeria de butica! Baxu de 24 de sticle 90 de lei (la jumate fata de pretul de prin magazine)! Vine 3,75 sticla! Cu placere! Navaliti ostenii mei... #nunemaifacembine #interesemari",0
3321,Slab. Nimeni nu își aduce aminte cine a iesit pe locul 2 într-o competiție. Cine a ieșit pe locul 2 in Cupa României la fotbal  în 2003?  Nu avem habar.,1
510,daca flacara din tine arde hraneste-o mereu cu fapte si ne vedem la nivelul urmator 😉  🦍❤️,2
3817,"Drob de miel, reţeta lui",1
709,"Educația Fizică, probă în evaluarea națională a copiilor din clasa a 8-a …",1
3380,"Demiterea ministrului Sănătății,  , este o decizie unilaterală și imatură a premierului  care pune sub semnul întrebării capacitatea domniei sale de a conduce un guvern de coaliție funcțional.",1
3319,"Fotbal: Pentru  #, rotaţia jucătorilor este cheia succesului lui #",1
3796,"Urmareste LIVE 🔴 direct din Spatiu de pe Statia   prin  - Noutati IT, Stiri IT, TV Online fara sopcast",1
1848,Azi am mancat copios!! Yuhuuu!! #masterchef#protv  Media Pro,2
39,Perspectiva demenţei în acţiune: ameninţarea cu folosirea armelor nucleare,0
2403,Weekend minunat cu un ten superb! Eu deseori folosesc Crema cu microdermabraziune de la …,2
443,Cursele de avioane au devenit din nou populare …,2
1758,Un angajat  a fost confirmat cu virusul SARS-COV-2,1
2441,"Ca de obicei, numai jumătate din case sunt deschise, deși este omor. <|EMAIL|> in Cluj-Napoca, Cluj)",0
2849,"Îi ge tri ori mai bun, mă omule! #ardelenisme RT : In Coreea de Sud, LG G3 se vinde de 3 ori mai bine decat Samsung Galaxy S5",2
194,"Acest proiect promite libertate financiara câștigand pasin 1,5% zilnic la Northampton, Northamptonshire …",1
3117,"cu toate aceastea, ati reusit sa-mi blocati contul duminica. E a doua oara cand se intampla asta, prima data a fost tot din cauza unei erori de sistem din partea voastra. Nimeni nu si-a cerut inca scuze si nimanui nu pare sa-i pese la . 2/2",0
21,sunt recunoscatoare ptr tot va iubesc mult,2
1194,"Am mâncat de la ""Puii mei"", oribilă experiență.",0
506,Seminar metodologic „Valorificarea mediului de programare vizuală Delphi în procesul de formare a competențelor specifice disciplinei Informatica (liceu)”. |,1
113,Târgul producătoarelor din #Moldova – peste 70 de femei vor participa în luna martie … via,1
235,"Încurcate sunt aceste ițe rusești, ucrainiene si belaruse ! De fapt , oricât am simpatizat cu Ucraina , ei nu simpatizează deloc cu noi !",0
3112,"In fiecare an comand produse apple in aceasta perioada, iar absolut de fiecare data comanda nu imi este onorata la timp. Insa anul asta este primul an cand renunt la comanda. Cu ocazia asta voi renunta si la serviciile   “Va multumesc!”",0
2816,"+7mln <|EMAIL|> Mars! RT <|EMAIL|> Sunt 8 ani de când, cu migală, cu perseverenţă, s-a construit independenţa justiţiei faţă de politic.”""",2
780,"Incet, incet, spre asta se va merge, depinde insa de zona banaiera a lumii in care traiesti. Tarile dezvoltate vor face pasul de la E-Government la un mod si mai simplu si transparent ergo blockchain.",1
1678,Sa-nceapa!!! :* salutam #cluj-ul <|EMAIL|> Place w/  ),2
2315,"Batranica, dar se tine bine :D #DrumulCetatilor #bitdefender  Viilor fortified church",2
128,"Da, am mai auzit cu iepurii și coaja copacilor fructiferi. Dacă nu-i protejezi peste iarnă te trezești cu ei terminați.",0
3237,"Ministrul Sănătății,  , a fost amendat cu  de lei după ce a fost surprins fără mască în",1
3423,Femeia a fost judecata alaturi de alti zece barbati,1
2726,La inceput era livrat de . Acum e livrat de . cum dispar cele livrate de eMag cym creste pretul celorlalte :),0
3687,"În Bucureşti a crescut nu doar numărul zilnic de cazuri, ci şi cel al bolnavilor de COVID-19 care au neapărat nevoie de internare. Şi nu doar pentru că au nevoie de oxigen, a spus  la  .",1
3465,"#Fotbal:  -  0-0, în Liga a II-a",1
3145,"Mulți dintre voi ați pășit deja în minunata lume New You. Dacă v-a plăcut experiența voastră cu noi, puteți sa ne lăsați Review pe Facebook sau pe Google. Dacă totuși nu v-a plăcut, sau ați vrea sa schimbăm ceva, vă așteptăm cu sugestiile voastre. #newyou #will #be #back",2
1534,Baaa xe scump a devenit carturesti,0
3449,da exact. gen chiar as vrea sa blow up melodia asta ca poate isca un val de acest gen de muzica si dorim,1
1842,👎👎👎👎la huawei health nu merge nu stiu ce are ce nesimtiti,0
686,Biserica din lemn de la Cebza GALERIE FOTO …,1
3191,versiunea de adulți la flori fete și băieți e plante femei și bărbați,1
1495,Spre traversarea tarnitei:-) <|EMAIL|>,2
2912,"Producătorul de zahăr  aniversează 150 de ani.  lansează inițiativa Green Beauty.  lansează ""România cu un singur chip"" -  #FMCG #FoodService",2
1251,"nu e nici un context, face pe viteazul și pe deschisul, și când i-au sugerat 30 de oameni să mă invite pe mine, dă din colț în colț.",0
2696,"Prețuri greșite la :  a lansat astăzi o super promoție cu ""prețuri greșite"" pentru o gamă largă de pro...",0
938,"cu siguranță, pentru ca echipa din spate este foarte Smart,pentru ca este un proiect cu potențial,pentru ca aduce pe piața utilitate💪🚀",2
